respondent_id,dna_segment,age_group,city_tier,gender,occupation,monthly_income_midpoint,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,stress_score,pss_control,pss_overwhelm,pss_confidence_r,pss_irritation_r,life_stage,current_mood,reader_identity,personalization_importance,books_per_month,reads_morning,reads_commute,reads_afternoon,reads_evening,reads_latenight,reads_weekend,reading_motivation,genre_fantasy,genre_selfhelp,genre_literary,genre_romance,genre_thriller,genre_biography,genre_business,genre_regional,genre_comics,genre_poetry,discovery_social,discovery_friends,discovery_bestsellers,discovery_apps,discovery_bookstore,discovery_youtube,discovery_syllabus,social_sharing_level,format_preference,interest_books,interest_journal,interest_bookmark,interest_candle,interest_tote,interest_apparel,interest_decor,interest_annotation,interest_pin,subscription_interest,eco_importance,gifting_behaviour,barrier_price,barrier_quality,barrier_trust,barrier_delivery,barrier_privacy,barrier_platform,trust_driver,discount_preference,psm_too_cheap,psm_bargain,psm_expensive_ok,psm_too_expensive,monthly_book_spend,lifestyle_spend,max_single_spend,shops_amazon,shops_flipkart,shops_d2c,shops_instagram,shops_whatsapp,shops_qcommerce,shops_offline,payment_method,impulse_buying,nps_proxy,switching_tendency,platform_interest,share_intent,reading_habit_status,purchase_intent,will_buy,format_class,data_quality_flag
BDNA0859,Emotional Reader,3,5,1,4,10000,5,3,3,5,4,10,2,3,3,2,4,2,2,4,0.0,0,0,1,0,0,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,1,1,0,0,1,0,1,3,1,0,1,1,0,0,0,5,5,225,598.0,1106,1469,1500,2250,150,1,0,0,1,0,0,1,1,4,9,1,2,1,5,2,1,1,clean
BDNA0860,Midnight Escapist,6,4,1,3,10000,4,3,3,5,4,9,2,2,2,3,7,6,4,3,2.5,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,1,1,1,0,1,0,1,1,1,0,2,1,1,1,1,0,0,0,0,1,2,127,281.0,431,658,750,250,1500,1,0,0,0,1,0,0,1,1,7,2,2,1,5,3,0,1,clean
BDNA0861,Curious Explorer,3,3,2,1,10000,4,2,4,4,3,4,1,1,1,1,6,1,1,5,5.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,2,2,0,1,0,0,1,0,1,1,0,3,2,1,0,0,0,0,0,0,1,3,70,297.0,495,816,750,1000,750,1,0,0,0,0,0,0,1,2,7,2,1,5,3,1,1,1,clean
BDNA0862,Productivity Achiever,4,1,1,3,45000,3,5,3,3,3,3,0,0,1,0,3,1,5,5,8.0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,1,1,0,1,0,0,1,0,1,0,2,2,2,0,0,0,0,0,1,5,2,281,911.0,1268,2079,100,4500,2500,0,1,0,1,1,0,0,1,4,7,1,2,3,4,3,0,1,clean
BDNA0863,Emotional Reader,5,3,2,3,10000,4,3,3,5,3,5,1,1,2,1,1,6,5,4,2.5,1,0,1,0,0,1,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,1,0,0,0,1,0,0,3,4,2,1,1,0,1,0,0,3,1,324,488.0,651,1262,350,1000,150,1,0,0,1,0,0,0,1,3,6,2,3,4,3,2,1,2,clean
BDNA0864,Productivity Achiever,5,1,4,2,45000,3,4,3,4,3,7,1,1,1,2,2,2,2,3,5.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,3,1,1,1,1,1,0,1,0,0,3,4,1,0,0,0,1,0,1,3,4,388,983.0,1588,2233,100,7500,350,1,0,1,0,0,1,0,5,4,5,1,2,4,1,2,1,2,clean
BDNA0865,Productivity Achiever,6,3,1,2,45000,4,5,2,3,2,6,1,2,1,2,3,3,2,4,1.0,1,0,0,1,0,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,4,1,1,0,0,1,0,1,1,1,1,4,3,0,0,0,1,0,1,1,1,354,821.0,1232,2177,750,2250,150,1,0,1,0,0,0,0,1,3,5,2,2,2,4,2,1,3,clean
BDNA0866,Emotional Reader,3,5,1,2,2500,4,3,2,5,4,9,3,1,2,2,7,3,2,4,1.0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,1,0,0,0,4,4,2,0,0,0,0,0,1,1,2,170,350.0,547,844,750,2250,750,1,0,0,0,0,1,0,2,4,8,1,1,3,1,2,1,1,clean
BDNA0867,Midnight Escapist,3,4,2,1,10000,3,3,3,3,3,10,2,3,3,2,3,3,5,5,1.0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,2,1,0,0,0,0,0,1,1,1,0,3,3,2,1,0,1,0,0,0,1,5,68,343.0,404,938,0,1000,350,0,1,1,0,0,0,0,1,2,3,4,2,1,1,5,0,1,clean
BDNA0868,Midnight Escapist,3,2,1,1,22500,2,2,3,4,5,14,4,4,4,3,2,3,6,4,1.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,2,1,1,1,1,0,1,1,0,0,1,4,3,1,1,1,1,0,0,1,2,165,429.0,951,1134,100,2250,150,1,1,0,0,1,1,1,1,3,8,2,4,4,3,2,1,1,clean
BDNA0869,Curious Explorer,4,2,1,3,45000,4,3,4,3,2,5,1,2,1,1,3,4,5,4,8.0,1,0,0,1,0,0,5,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,2,2,0,0,0,1,1,1,0,0,0,4,3,3,0,1,0,0,0,0,4,2,330,785.0,1337,1649,0,4500,350,0,1,0,1,0,0,0,4,2,10,3,2,4,2,3,0,1,clean
BDNA0870,Non-Reader,5,3,1,6,2500,2,3,4,2,3,2,0,0,0,1,2,4,4,4,0.0,0,0,0,1,0,0,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,4,2,1,1,1,0,0,1,3,3,30,252.0,352,550,0,250,150,0,0,0,0,0,0,0,1,2,1,2,1,4,5,5,0,2,clean
BDNA0871,Productivity Achiever,6,1,2,4,10000,3,4,3,3,2,5,1,2,1,1,3,3,2,4,5.0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3,2,1,0,0,0,0,1,1,1,0,2,1,1,1,1,0,0,0,0,4,1,162,574.0,974,1374,100,1000,150,1,1,1,1,1,0,0,1,3,7,1,3,1,1,2,1,1,clean
BDNA0872,Midnight Escapist,3,5,2,2,80000,3,3,1,5,5,11,3,3,2,3,2,3,1,4,5.0,0,0,0,1,1,0,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,3,1,0,0,1,0,1,1,0,0,1,2,2,0,0,0,0,0,0,2,2,419,929.0,1415,2285,350,2250,750,1,0,1,0,0,0,0,1,1,5,1,2,1,1,2,1,2,clean
BDNA0873,Emotional Reader,6,1,1,3,2500,4,4,4,5,2,9,2,2,2,3,3,6,6,5,2.5,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,1,1,0,0,0,0,0,1,3,2,1,0,0,0,0,1,5,1,242,438.0,740,1268,750,250,1500,1,1,0,0,0,1,0,5,2,9,2,2,1,1,2,1,1,clean
BDNA0874,Productivity Achiever,6,4,1,4,22500,2,5,3,3,3,8,2,2,2,2,1,2,5,5,5.0,0,1,0,0,0,1,2,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,3,4,1,1,1,0,1,1,0,1,0,1,2,1,0,1,0,0,0,0,5,4,413,866.0,1355,2169,100,7500,350,1,0,0,0,0,0,0,1,3,4,3,4,2,1,4,0,3,clean
BDNA0875,Midnight Escapist,3,4,2,1,2500,4,3,4,4,4,14,3,4,4,4,1,1,1,3,5.0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,2,3,0,1,1,0,0,0,1,0,1,1,2,3,1,0,0,0,0,0,1,1,152,346.0,672,1121,750,1000,150,1,0,0,1,0,1,0,2,2,9,2,1,3,3,1,1,2,clean
BDNA0876,Midnight Escapist,6,2,1,2,80000,3,2,3,1,4,8,2,2,2,2,3,1,1,4,2.5,0,0,0,1,1,0,3,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,1,0,0,0,0,1,0,1,1,3,1,0,1,0,0,0,1,3,2,443,901.0,1533,2424,350,4500,2500,1,0,0,1,0,0,0,4,1,10,3,3,2,2,2,1,1,clean
BDNA0877,Curious Explorer,3,3,2,2,45000,4,3,4,3,3,6,2,3,1,2,1,1,1,4,0.0,0,0,0,1,1,0,6,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,1,1,0,0,0,1,0,0,0,2,2,4,0,0,0,0,0,0,4,5,308,506.0,858,1324,0,4500,150,1,1,1,0,0,0,0,1,1,9,2,4,3,1,3,0,3,clean
BDNA0878,Emotional Reader,4,1,2,4,80000,3,3,1,3,4,10,2,3,3,2,6,1,6,5,8.0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,3,2,0,0,1,0,1,0,0,0,0,2,3,2,0,0,0,0,0,0,3,5,404,,1764,2450,750,2250,750,0,1,0,1,0,0,0,4,3,8,2,2,4,1,2,1,1,missing_psm
BDNA0879,Midnight Escapist,4,3,2,2,10000,3,3,1,4,5,9,3,2,2,2,4,4,1,4,2.5,0,1,1,1,1,1,5,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,1,0,0,1,1,0,0,0,0,2,1,4,1,1,0,1,1,1,2,2,114,331.0,602,757,350,4500,350,0,0,0,0,0,1,1,1,2,7,3,3,1,2,1,1,3,clean
BDNA0880,Midnight Escapist,4,1,2,2,2500,3,3,3,3,4,11,3,2,2,3,4,3,1,3,5.0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,2,2,0,1,0,0,1,1,1,1,0,3,3,3,1,0,1,0,0,0,2,1,186,365.0,415,701,350,2250,350,1,1,0,1,0,0,0,1,2,3,3,1,1,3,2,1,1,clean
BDNA0881,Midnight Escapist,6,5,2,2,2500,3,4,2,3,5,11,3,3,3,3,6,1,6,3,2.5,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,4,0,1,1,0,1,0,1,0,0,2,2,3,0,1,0,0,1,0,2,5,120,459.0,584,1209,350,4500,350,1,0,0,0,0,0,0,1,1,8,2,2,2,3,2,1,3,clean
BDNA0882,Emotional Reader,4,1,2,3,45000,3,4,3,4,2,8,2,2,2,3,2,1,2,3,2.5,1,0,1,1,0,1,3,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,2,3,0,1,0,0,1,0,0,0,1,3,4,2,0,1,0,0,1,0,5,1,384,745.0,1267,1865,750,1000,350,1,1,0,1,0,0,1,4,3,6,1,1,4,3,2,1,2,clean
BDNA0883,Midnight Escapist,7,1,2,2,10000,3,3,3,5,4,11,2,4,3,2,5,2,3,5,2.5,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,2,1,1,1,1,1,0,1,0,0,2,2,2,0,0,0,1,0,0,1,4,261,540.0,943,1391,350,4500,350,0,0,0,0,1,0,0,4,2,6,4,1,2,4,1,1,1,clean
BDNA0884,Midnight Escapist,2,4,2,2,2500,1,3,3,4,5,12,3,3,3,2,1,3,1,4,2.5,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,3,4,1,1,1,1,1,0,1,0,1,2,4,3,0,0,0,0,0,1,5,3,108,212.0,455,555,100,2250,150,1,0,1,0,1,0,0,1,1,7,1,2,2,3,2,1,3,clean
BDNA0885,Curious Explorer,2,1,1,4,2500,5,3,3,4,2,9,2,3,3,2,1,5,5,4,1.0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,2,2,1,0,1,0,1,0,0,0,0,1,3,3,0,0,1,0,0,1,1,4,105,338.0,593,693,100,4500,150,1,1,0,1,0,0,0,1,2,10,4,2,4,1,1,1,1,clean
BDNA0886,Midnight Escapist,5,3,1,1,2500,3,3,2,3,4,8,2,2,1,2,3,3,1,5,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,1,1,1,0,0,0,1,1,0,2,3,2,0,0,0,0,1,0,3,1,253,394.0,634,1031,1500,2250,750,1,0,0,0,1,0,0,4,3,6,2,3,2,4,4,0,3,clean
BDNA0887,Emotional Reader,4,2,2,2,22500,3,4,3,5,3,4,1,2,2,1,1,1,1,4,2.5,1,0,0,1,1,1,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,4,1,261,,1056,1309,1500,250,150,1,1,1,0,0,0,1,1,1,7,2,1,3,4,1,1,1,missing_psm
BDNA0888,Midnight Escapist,2,3,2,2,10000,3,1,2,5,4,8,2,2,2,3,4,1,5,3,8.0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,1,1,0,1,0,2,3,2,0,0,1,0,1,0,1,3,121,255.0,305,405,350,4500,150,1,1,0,0,0,0,1,1,2,7,3,1,2,1,1,1,1,clean
BDNA0889,Midnight Escapist,3,1,2,3,120000,3,4,3,3,5,8,2,3,1,2,4,6,1,4,2.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,2,1,1,0,1,0,1,1,1,0,1,2,4,2,0,0,0,0,0,0,3,3,594,,2369,7705,350,1000,2500,1,1,0,1,0,0,1,3,1,8,2,5,1,1,1,1,1,outlier_spend
BDNA0890,Midnight Escapist,4,1,1,3,2500,2,3,3,2,4,10,2,2,2,3,2,1,1,4,1.0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,2,2,1,1,1,1,0,0,0,1,1,1,4,3,0,0,1,1,0,0,3,2,251,452.0,896,1180,350,7500,350,1,1,0,0,1,1,1,1,3,5,3,5,3,1,5,0,1,clean
BDNA0891,Curious Explorer,4,1,1,5,2500,4,2,4,5,2,4,1,0,1,0,1,4,4,4,5.0,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,2,3,0,0,1,0,1,1,0,1,1,1,2,1,0,0,0,0,0,1,5,5,188,365.0,573,785,350,4500,350,1,1,0,1,1,0,0,1,2,8,4,2,1,4,4,0,2,clean
BDNA0892,Curious Explorer,3,4,1,2,2500,4,3,5,4,3,5,1,1,1,2,1,2,5,5,0.0,0,1,1,0,1,1,5,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,2,2,0,1,0,0,1,1,0,0,0,2,3,3,0,1,0,0,0,0,5,2,68,199.0,259,536,350,250,1500,1,0,0,1,0,1,1,2,2,6,1,1,2,2,1,1,1,clean
BDNA0893,Curious Explorer,3,3,2,4,45000,4,5,4,3,3,6,1,1,1,2,6,5,2,4,2.5,0,1,0,1,1,0,3,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,2,1,1,1,0,0,1,1,1,0,1,2,2,2,0,0,0,0,0,0,5,1,288,545.0,860,1239,100,1000,150,1,0,0,0,0,1,0,5,1,10,3,4,2,2,1,1,1,clean
BDNA0894,Productivity Achiever,3,2,2,2,45000,5,4,2,3,2,8,2,2,2,2,3,2,2,3,1.0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,3,4,1,1,0,0,1,0,0,0,0,3,4,2,0,0,0,0,0,0,1,5,499,961.0,1676,2236,750,2250,350,1,0,0,0,0,1,0,1,4,10,4,3,2,3,1,1,3,clean
BDNA0895,Emotional Reader,7,3,1,2,80000,3,4,4,4,3,9,2,3,2,3,4,3,5,3,5.0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,2,3,3,0,1,0,0,0,0,4,4,466,993.0,1690,2274,350,1000,750,0,0,0,0,0,0,0,1,1,4,1,3,4,4,3,0,1,clean
BDNA0896,Midnight Escapist,3,4,1,1,22500,3,2,2,4,3,11,3,3,2,3,4,3,3,4,8.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,3,1,1,1,1,1,1,0,0,0,3,2,3,0,0,1,0,1,0,3,2,83,450.0,746,1083,0,1000,150,1,0,0,0,0,0,0,4,3,8,3,4,3,1,3,0,2,clean
BDNA0897,Midnight Escapist,3,4,2,3,22500,3,2,2,4,4,13,4,4,4,3,3,1,4,3,5.0,0,1,0,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,1,0,1,1,0,0,1,0,0,2,1,2,0,0,0,0,0,0,1,1,162,326.0,543,643,0,2250,2500,0,1,0,1,0,0,1,1,2,7,1,2,2,1,2,1,1,clean
BDNA0898,Non-Reader,7,1,2,3,22500,2,2,3,3,3,5,1,0,1,1,3,3,6,3,0.0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,4,0,0,0,0,0,1,0,0,0,4,2,4,1,1,0,0,1,1,3,3,230,436.0,592,938,0,250,1500,0,1,0,0,0,0,0,4,3,1,3,3,4,5,3,0,3,clean
BDNA0899,Midnight Escapist,2,4,2,3,2500,3,3,2,3,5,11,3,3,2,2,4,1,1,3,2.5,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,1,0,1,1,0,1,0,0,2,3,2,1,1,1,1,0,0,5,3,223,326.0,494,594,100,4500,750,1,1,0,1,0,1,1,1,3,10,4,3,2,1,2,1,1,clean
BDNA0900,Midnight Escapist,2,5,4,5,22500,2,4,3,4,4,11,3,3,3,3,7,4,6,4,8.0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,2,1,2,1,0,0,0,0,0,4,2,358,648.0,1182,1573,0,2250,350,1,1,1,0,1,0,0,2,3,6,2,1,4,1,1,1,1,clean
BDNA0901,Midnight Escapist,4,1,1,2,45000,2,2,3,4,4,10,2,3,3,3,4,1,1,4,5.0,1,0,0,1,1,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1,0,1,1,1,1,1,0,0,1,3,3,0,0,0,0,0,0,6,6,209,764.0,1459,1842,350,2250,1500,1,0,0,0,0,0,0,1,1,6,3,3,1,4,1,1,1,clean
BDNA0902,Midnight Escapist,2,4,1,3,10000,3,3,2,4,4,9,3,3,3,2,4,1,1,5,2.5,0,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,1,2,3,0,0,0,0,0,1,1,3,116,248.0,495,595,750,1000,150,0,1,0,1,0,1,1,2,2,7,1,2,1,1,3,0,1,clean
BDNA0903,Midnight Escapist,2,4,2,4,10000,4,2,1,4,4,9,3,3,2,3,3,1,6,5,8.0,0,1,0,0,1,0,4,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,2,1,1,1,1,0,0,1,1,0,0,2,4,2,0,0,0,0,0,1,4,2,255,475.0,530,1593,350,4500,1500,1,0,1,0,1,0,0,4,3,7,2,3,1,5,2,1,1,clean
BDNA0904,Emotional Reader,4,5,2,2,22500,3,4,3,4,3,7,2,1,2,2,2,3,3,2,1.0,0,0,0,1,1,0,3,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,3,2,0,1,0,1,0,1,0,0,0,3,1,1,1,0,0,0,0,0,3,6,201,602.0,1019,1352,750,4500,750,1,1,0,0,1,1,0,5,2,7,1,3,3,1,2,1,1,clean
BDNA0905,Productivity Achiever,5,1,2,4,120000,3,5,3,2,2,5,2,1,0,2,2,3,2,1,2.5,0,0,0,0,1,0,3,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,3,1,1,0,0,0,0,0,1,0,2,1,2,1,1,1,0,1,0,2,4,789,1706.0,2815,4331,1500,250,2500,1,0,0,1,0,0,0,1,3,3,4,2,3,2,1,1,2,clean
BDNA0906,Non-Reader,4,2,1,5,2500,3,3,2,3,2,6,2,2,2,1,7,4,5,3,0.0,0,0,0,1,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,1,0,4,4,3,1,1,1,0,1,1,4,2,141,231.0,281,664,0,250,150,0,1,0,0,0,0,0,3,3,1,4,3,1,3,3,0,3,clean
BDNA0907,Curious Explorer,4,1,1,4,2500,4,2,4,3,3,4,1,0,2,1,6,5,6,3,2.5,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,1,1,1,0,1,1,0,0,1,3,2,0,0,0,1,0,0,2,1,130,301.0,562,690,100,4500,150,1,0,0,0,0,0,0,1,2,6,3,1,1,1,3,0,3,clean
BDNA0908,Productivity Achiever,3,3,2,3,80000,3,5,3,3,2,7,1,2,2,2,5,2,6,4,2.5,1,1,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,2,4,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,1,5,4,644,1273.0,2157,3128,1500,4500,750,1,0,1,0,0,0,0,1,3,6,1,2,4,2,4,0,3,clean
BDNA0909,Midnight Escapist,7,1,2,2,2500,2,2,2,5,5,10,3,3,2,3,2,1,4,4,2.5,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,3,1,1,1,0,0,0,1,1,0,1,1,3,2,0,0,1,1,0,1,2,4,207,332.0,547,837,750,250,150,0,1,1,0,0,0,0,4,3,7,2,2,1,1,3,0,1,clean
BDNA0910,Productivity Achiever,4,4,1,2,22500,4,4,4,4,2,9,2,2,2,2,4,4,1,3,5.0,1,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,0,0,1,0,2,2,1,0,0,1,1,0,1,5,5,405,868.0,1194,2018,350,2250,750,0,1,0,1,0,0,0,4,2,9,2,2,2,3,3,0,1,clean
BDNA0911,Emotional Reader,2,1,1,3,10000,3,2,3,5,3,10,3,3,2,3,7,6,3,5,2.5,1,0,0,1,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,1,1,1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,2,2,159,448.0,913,1302,100,2250,750,1,1,1,0,0,0,0,5,3,7,1,1,2,1,2,1,1,clean
BDNA0912,Midnight Escapist,5,4,1,3,10000,3,4,2,4,3,11,2,3,3,3,2,5,1,3,1.0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,1,0,1,1,0,1,1,0,0,4,2,2,1,0,1,0,0,0,3,1,154,496.0,835,1287,350,1000,350,0,1,0,0,0,0,0,4,1,7,3,1,1,2,1,1,1,clean
BDNA0913,Emotional Reader,5,3,2,4,22500,4,4,3,5,3,5,1,1,1,2,1,4,2,5,1.0,1,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,4,1,1,0,1,0,1,0,1,0,0,1,2,2,1,1,0,0,0,0,2,5,347,537.0,984,1282,100,2250,150,1,0,1,0,0,0,1,1,3,10,1,1,3,2,2,1,1,clean
BDNA0914,Productivity Achiever,4,3,2,3,45000,4,5,3,2,2,2,1,0,0,1,4,3,4,4,8.0,1,0,0,1,0,1,4,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,2,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,4,1,451,983.0,1718,2167,0,7500,350,1,0,0,0,0,0,0,2,3,4,3,2,2,1,2,1,1,clean
BDNA0915,Emotional Reader,3,2,1,2,2500,4,3,4,5,3,6,2,1,1,3,3,4,5,3,1.0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,1,1,1,1,0,0,1,0,2,2,2,0,1,1,1,0,1,4,2,167,430.0,784,884,350,4500,150,1,1,1,0,0,1,0,2,4,6,2,3,2,2,3,0,3,clean
BDNA0916,Productivity Achiever,3,1,2,3,80000,3,4,3,2,2,2,0,1,0,0,5,5,4,4,1.0,0,0,0,1,1,0,2,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,2,1,1,0,0,1,1,0,1,0,2,2,3,0,1,0,0,0,0,3,2,458,1096.0,1762,2625,2500,4500,350,1,1,0,1,0,0,0,1,4,5,1,4,1,1,2,1,1,clean
BDNA0917,Midnight Escapist,3,1,2,2,10000,2,3,3,5,3,13,4,3,2,4,1,4,3,4,5.0,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,1,1,1,1,0,0,1,1,0,4,2,2,1,0,1,1,0,1,1,2,204,380.0,712,817,750,4500,1500,0,0,0,0,1,0,0,2,2,4,2,2,1,5,4,0,1,clean
BDNA0918,Non-Reader,2,3,2,3,10000,2,3,4,3,2,6,1,1,2,2,3,1,6,2,1.0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,3,3,4,1,0,0,0,0,1,3,3,102,241.0,410,510,100,250,750,1,0,1,0,0,0,1,1,3,3,2,5,3,2,2,1,3,clean
BDNA0919,Curious Explorer,7,1,2,2,80000,4,3,4,3,3,6,1,2,1,2,2,6,4,4,1.0,0,0,1,1,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2,3,0,0,1,1,1,1,0,1,0,2,2,3,1,0,0,0,1,0,2,3,363,764.0,1284,1874,100,2250,750,1,1,0,1,1,0,0,2,1,6,1,1,1,1,3,0,2,clean
BDNA0920,Midnight Escapist,3,2,1,6,2500,2,3,3,5,5,7,1,2,2,2,5,1,3,5,2.5,1,0,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,1,1,1,1,1,0,0,3,3,2,0,1,0,1,0,0,5,4,179,353.0,633,759,2500,2250,750,1,0,0,0,0,0,0,1,4,5,1,2,2,1,2,1,1,clean
BDNA0921,Curious Explorer,4,1,2,1,45000,4,4,4,3,3,9,2,1,2,3,2,4,1,4,2.5,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,0,0,1,0,1,0,2,2,2,0,0,0,0,0,0,1,5,329,656.0,1110,1537,100,1000,750,1,0,1,1,1,0,0,1,2,8,3,3,4,1,1,1,1,clean
BDNA0922,Productivity Achiever,7,1,1,4,10000,4,5,3,3,2,10,3,3,2,2,7,2,6,3,8.0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,2,3,1,0,0,1,0,0,1,1,0,3,3,2,0,0,1,0,0,0,2,4,485,732.0,1205,1602,750,7500,750,1,0,1,1,0,0,0,4,3,6,1,1,4,1,4,0,2,clean
